RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31
102001,0,United States,Country,"",193000.0,196500.0,195000.0,197500.0,202000.0,200000.0,199900.0,190000.0,190000.0,185000.0,185000.0,177500.0,175000.0,175000.0,173000.0,177900.0,184000.0,183000.0,182000.0,176000.0,175000.0,174000.0,178000.0,175000.0,170000.0,175000.0,170000.0,175000.0,180000.0,185000.0,185000.0,180000.0,175500.0,175500.0,179000.0,170000.0,168000.0,167000.0,168000.0,171500.0,178000.0,176000.0,175000.0,170000.0,165844.0,167000.0,168000.0,160000.0,160000.0,165000.0,171000.0,177000.0,185000.0,184900.0,183000.0,179000.0,176500.0,180000.0,183115.0,175000.0,175000.0,182000.0,185188.0,195000.0,202500.0,205000.0,200000.0,195000.0,195000.0,192000.0,198900.0,190000.0,188925.0,193500.0,196500.0,202000.0,210000.0,209900.0,209005.0,201328.0,200000.0,203000.0,206000.0,199000.0,199900.0,205900.0,210000.0,216000.0,221999.0,220000.0,217500.0,214735.0,210000.0,214000.0,219185.0,209900.0,207500.0,214000.0,219000.0,224528.0,230000.0,228800.0,227000.0,225000.0,224950.0,225381.0,228000.0,221719.0,222000.0,226500.0,231000.0,235000.0,245000.0,240000.0,240000.0,237130.0,235000.0,237000.0,240000.0,235000.0,238000.0,243000.0,245000.0,249000.0,255000.0,250000.0,249655.0,245000.0,243000.0,245300.0,247700.0,243000.0,242500.0,249990.0,253000.0,260000.0,265000.0,262500.0,260000.0,257000.0,257000.0,259000.0,261000.0,255000.0,260000.0,266100.0,267000.0,264900.0,272500.0,283980.0,285000.0,289900.0,290000.0,292000.0,290000.0,287500.0
394913,1,"New York, NY",Msa,NY,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",348500.0,345000.0,350000.0,355000.0,360000.0,380000.0,381500.0,375000.0,375000.0,362500.0,360000.0,355000.0,351000.0,346000.0,350000.0,341000.0,362500.0,380000.0,383958.0,395000.0,381550.0,370000.0,360000.0,360000.0,370000.0,362500.0,355000.0,354725.0,367500.0,380000.0,390000.0,399000.0,379000.0,370000.0,370000.0,369000.0,376000.0,372500.0,365000.0,370000.0,380000.0,395000.0,395000.0,400000.0,390000.0,375000.0,375000.0,376000.0,372500.0,376000.0,370000.0,372500.0,380000.0,399000.0,405000.0,410000.0,395000.0,390000.0,388500.0,383000.0,385000.0,390000.0,383000.0,395000.0,402810.0,420000.0,433000.0,425000.0,415000.0,399000.0,400501.0,400000.0,400000.0,399995.0,397000.0,400000.0,412000.0,425000.0,432500.0,432500.0,421800.0,408500.0,410000.0,405000.0,410000.0,410000.0,400000.0,410000.0,420000.0,435000.0,440000.0,432500.0,429000.0,421256.0,420000.0,420000.0,425000.0,425000.0,425000.0,435000.0,435000.0,450000.0,449450.0,455000.0,462000.0,470000.0,478000.0,469000.0,475000.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,510000.0,500000.0,500000.0,489000.0,483000.0,475000.0,450000.0,440000.0,440000.0,420000.0,422000.0,395000.0,405000.0,400000.0,394375.0,415000.0,422500.0,420000.0,410000.0,420000.0,407500.0,405000.0,400000.0,394000.0,385000.0,400000.0,395000.0,410000.0,400000.0,405000.0,400000.0,405000.0,390000.0,395000.0,390000.0,375000.0,378000.0,392250.0,390000.0,395000.0,400000.0,395000.0,380000.0,386250.0,365000.0,365000.0,360000.0,349000.0,355000.0,373000.0,385000.0,385000.0,395000.0,397000.0,395000.0,399000.0,400000.0,400000.0,418000.0,400000.0,405000.0,436000.0,465500.0,471500.0,485000.0,477000.0,476000.0,475000.0,474000.0,477500.0,490000.0,470000.0,485000.0,499000.0,500000.0,515000.0,517500.0,520000.0,522500.0,515000.0,510000.0,510000.0,507000.0,500000.0,519000.0,525000.0,532000.0,535000.0,545000.0,537000.0,540000.0,530000.0,530000.0,539500.0,545000.0,539000.0,540000.0,550000.0,565000.0,579000.0,577000.0,570000.0,575000.0,569000.0,573000.0,575000.0,571000.0,570000.0,570000.0,592000.0,602000.0,610000.0,615000.0,620000.0,618000.0,620000.0,610000.0,620000.0,619000.0,600000.0,629000.0,637000.0,638000.0,655000.0,660000.0,650000.0,652000.0,641000.0,640000.0,645995.0,630000.0,620000.0,634500.0,645000.0,653500.0,649000.0,659000.0,675000.0,655000.0,659500.0,655000.0,656000.0,665000.0,660000.0,665000.0,686000.0,674000.0,660000.0,690000.0,715000.0,730000.0,738000.0,740000.0,730000.0,730000.0,726000.0
394463,3,"Chicago, IL",Msa,IL,250000.0,246250.0,249900.0,250000.0,255000.0,259000.0,255000.0,245000.0,235000.0,225000.0,226500.0,215000.0,204000.0,215000.0,215000.0,217500.0,225000.0,222000.0,220000.0,211000.0,203000.0,200000.0,200000.0,196000.0,187500.0,200000.0,202500.0,207500.0,220000.0,210000.0,217000.0,200000.0,200000.0,190000.0,190000.0,181750.0,178000.0,172000.0,183000.0,185000.0,195000.0,199900.0,195000.0,175000.0,169000.0,164000.0,160000.0,152700.0,148150.0,164000.0,175000.0,180000.0,196500.0,195000.0,186000.0,175000.0,161500.0,167000.0,163000.0,153000.0,149000.0,163250.0,179000.0,191500.0,211000.0,213000.0,208500.0,197000.0,185500.0,181000.0,180000.0,175000.0,165500.0,181900.0,193000.0,207500.0,225000.0,220000.0,222000.0,205950.0,192500.0,190000.0,190000.0,183000.0,179900.0,200000.0,212000.0,220000.0,229900.0,225000.0,218500.0,210000.0,203500.0,199000.0,199000.0,190000.0,187000.0,205000.0,223000.0,228000.0,232000.0,229000.0,223900.0,210000.0,210000.0,207500.0,209000.0,207000.0,204500.0,223000.0,235000.0,237000.0,245000.0,240000.0,230000.0,223000.0,219000.0,217000.0,220000.0,215845.0,218000.0,230000.0,239900.0,240000.0,250000.0,244000.0,234500.0,229000.0,223000.0,225000.0,220000.0,216250.0,223000.0,233750.0,241000.0,247000.0,250000.0,250000.0,242500.0,235000.0,233000.0,234000.0,230000.0,225000.0,229000.0,250000.0,260000.0,250000.0,255000.0,265000.0,268500.0,265000.0,270000.0,260000.0,257000.0,255000.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,145000.0,153490.0,152000.0,155990.0,160000.0,160000.0,158000.0,149900.0,149900.0,144500.0,144495.0,136900.0,142000.0,145000.0,145000.0,154250.0,160000.0,158350.0,156900.0,150000.0,147000.0,145261.0,145000.0,136725.0,145000.0,149900.0,152915.0,153000.0,159000.0,159500.0,162000.0,153000.0,148000.0,150000.0,155000.0,146395.0,147500.0,146000.0,148000.0,155000.0,156500.0,159000.0,158000.0,151000.0,149900.0,147000.0,155000.0,145000.0,150000.0,158000.0,160000.0,166500.0,170500.0,169000.0,166900.0,165500.0,160500.0,160315.0,167000.0,159000.0,160500.0,170000.0,179500.0,182500.0,187500.0,190000.0,185000.0,180000.0,177950.0,176000.0,180399.0,169495.0,178000.0,185100.0,187500.0,194500.0,203364.0,200000.0,199900.0,190000.0,190000.0,193000.0,200000.0,189650.0,196500.0,205000.0,213500.0,220000.0,225000.0,220000.0,217000.0,209945.0,210000.0,209000.0,215500.0,205000.0,215000.0,225000.0,228000.0,239900.0,246005.0,236500.0,239000.0,234776.0,235000.0,236750.0,240000.0,232000.0,244000.0,250000.0,254000.0,265000.0,264150.0,256000.0,258500.0,250000.0,249995.0,252000.0,259990.0,246000.0,255000.0,265000.0,265000.0,275000.0,280000.0,273000.0,267000.0,260000.0,257500.0,258000.0,264900.0,249990.0,259000.0,267000.0,269900.0,280000.0,283000.0,277900.0,275000.0,270000.0,270000.0,270000.0,275000.0,265000.0,273721.0,279900.0,285000.0,280000.0,290000.0,300000.0,299500.0,298515.0,301000.0,300000.0,300000.0,294000.0
394974,5,"Philadelphia, PA",Msa,PA,218000.0,223500.0,220750.0,230000.0,237950.0,245000.0,245000.0,230000.0,222000.0,225000.0,215000.0,214250.0,210000.0,205000.0,209950.0,216000.0,224800.0,228134.0,230000.0,216295.0,210000.0,210000.0,210000.0,209000.0,214000.0,206000.0,215000.0,215000.0,225000.0,237000.0,234000.0,229000.0,220000.0,216500.0,218950.0,210000.0,209900.0,204900.0,208950.0,210000.0,227500.0,230000.0,225000.0,212000.0,209250.0,207500.0,207750.0,200000.0,197000.0,191578.0,205000.0,215000.0,226560.0,233220.0,230000.0,215000.0,213580.0,220000.0,215000.0,209900.0,200000.0,204000.0,212500.0,220000.0,238000.0,243000.0,240000.0,225000.0,220000.0,220000.0,219900.0,212250.0,201211.0,210000.0,215000.0,220000.0,239000.0,239900.0,239250.0,225000.0,222000.0,224375.0,220000.0,212000.0,201000.0,212000.0,217000.0,225000.0,239900.0,239800.0,230000.0,230000.0,223489.0,220000.0,215000.0,207500.0,211000.0,211000.0,220000.0,234900.0,246000.0,245000.0,240000.0,230000.0,230000.0,227000.0,230000.0,220000.0,212000.0,220000.0,232000.0,240000.0,255000.0,250000.0,245000.0,232000.0,230000.0,230000.0,234400.0,220000.0,220000.0,230000.0,235000.0,243000.0,250000.0,250000.0,255000.0,243000.0,233000.0,237500.0,239000.0,229700.0,225000.0,240000.0,242000.0,251000.0,265000.0,267000.0,263000.0,250000.0,245000.0,250000.0,250000.0,238000.0,236100.0,245450.0,266750.0,260000.0,265000.0,279000.0,284785.0,279900.0,275000.0,275000.0,270000.0,270000.0
394692,6,"Houston, TX",Msa,TX,152000.0,153000.0,152000.0,157682.0,161500.0,163000.0,161500.0,158550.0,148500.0,142000.0,141995.0,138000.0,137850.0,147214.0,150000.0,156500.0,165000.0,167000.0,163000.0,157662.0,152000.0,150000.0,152000.0,148200.0,148500.0,153000.0,156900.0,153041.0,160000.0,160000.0,159900.0,156188.0,152000.0,152878.0,160000.0,145000.0,148988.0,156500.0,149900.0,156071.0,162000.0,160000.0,162000.0,157000.0,155000.0,155000.0,161550.0,144965.0,145000.0,159900.0,165500.0,167000.0,174450.0,169900.0,164900.0,163540.0,163500.0,167125.0,171000.0,158000.0,159000.0,173000.0,184000.0,185000.0,190000.0,190000.0,185000.0,184000.0,178000.0,180000.0,185500.0,176930.0,179000.0,179700.0,189900.0,189900.0,200000.0,200000.0,210000.0,199000.0,195000.0,198324.0,210000.0,197500.0,198995.0,205000.0,206000.0,217000.0,223000.0,220000.0,218500.0,210000.0,206361.0,203000.0,216000.0,202500.0,205000.0,212500.0,215500.0,222000.0,228090.0,230000.0,225000.0,220000.0,215000.0,220500.0,225000.0,210000.0,216000.0,227380.0,227500.0,231336.0,237000.0,230000.0,228000.0,230000.0,227000.0,225000.0,227000.0,218923.0,223945.0,230000.0,239995.0,242126.0,242000.0,243000.0,238000.0,231000.0,230375.0,232500.0,239900.0,226500.0,230000.0,240000.0,244000.0,247000.0,252500.0,249000.0,248000.0,242000.0,239301.0,245000.0,250000.0,236000.0,246000.0,247500.0,252000.0,248000.0,260000.0,268900.0,265000.0,262000.0,264000.0,267000.0,270308.0,260000.0
395209,7,"Washington, DC",Msa,DC,370000.0,360000.0,366000.0,380000.0,380000.0,387815.0,375000.0,341525.0,330000.0,330000.0,327000.0,330000.0,315000.0,310000.0,315000.0,325000.0,330000.0,350000.0,338000.0,320000.0,315000.0,307000.0,310000.0,294000.0,299000.0,305000.0,318315.0,325000.0,330000.0,349900.0,330000.0,335000.0,334500.0,335000.0,335990.0,310000.0,324900.0,325000.0,332000.0,350000.0,350000.0,359000.0,350000.0,340000.0,317500.0,328755.0,330000.0,310000.0,309990.0,330000.0,344950.0,360000.0,369900.0,372000.0,357688.0,345000.0,345000.0,350000.0,352480.0,340000.0,336000.0,355000.0,363000.0,385000.0,395000.0,390500.0,380000.0,367200.0,365000.0,365400.0,374990.0,360000.0,355000.0,362492.0,371000.0,399000.0,395000.0,400000.0,389000.0,365320.0,371000.0,370000.0,385600.0,360500.0,364090.0,380000.0,387843.0,399000.0,393525.0,390000.0,380000.0,378414.0,370000.0,375000.0,375036.0,357163.0,365945.0,365390.0,389900.0,395299.0,399900.0,391500.0,388900.0,376000.0,378000.0,374500.0,390325.0,375000.0,371000.0,375000.0,399995.0,409000.0,410000.0,410000.0,399900.0,385000.0,383000.0,387250.0,400000.0,380000.0,385000.0,400000.0,412000.0,419900.0,420000.0,418348.0,409995.0,399000.0,395000.0,399900.0,410000.0,387483.0,398000.0,411000.0,420000.0,430000.0,428475.0,425000.0,420900.0,400000.0,404759.0,420000.0,420000.0,392000.0,415000.0,438000.0,443000.0,437000.0,439000.0,465000.0,458000.0,450000.0,451700.0,445500.0,438000.0,431000.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,267800.0,268200.0,263700.0,265000.0,265000.0,264000.0,265000.0,242500.0,239000.0,228950.0,227450.0,204000.0,200000.0,190125.0,180000.0,185000.0,196125.0,200000.0,190000.0,188000.0,180000.0,178000.0,180000.0,167000.0,162000.0,165000.0,156000.0,169950.0,172000.0,170000.0,168500.0,164000.0,165000.0,160000.0,159900.0,150000.0,150000.0,139900.0,150000.0,160000.0,160000.0,159000.0,156000.0,150000.0,149000.0,150000.0,153000.0,145000.0,147500.0,145000.0,152000.0,160000.0,170000.0,170000.0,170000.0,170000.0,167000.0,172000.0,175000.0,170000.0,168000.0,175000.0,185000.0,196500.0,205000.0,210000.0,215000.0,205500.0,200000.0,210000.0,210000.0,200000.0,195000.0,210000.0,207000.0,228500.0,235000.0,239000.0,230000.0,225000.0,230000.0,231500.0,234788.0,230000.0,228000.0,235000.0,230000.0,245000.0,250000.0,250000.0,245000.0,240000.0,235000.0,236000.0,249950.0,238000.0,236000.0,238250.0,242750.0,250000.0,259500.0,257000.0,252000.0,257750.0,255000.0,255000.0,260000.0,250000.0,250000.0,257100.0,262000.0,264900.0,281700.0,272000.0,275000.0,270000.0,260000.0,270000.0,272990.0,265000.0,265000.0,276500.0,275000.0,280000.0,290000.0,281990.0,280000.0,280000.0,280000.0,283209.0,281300.0,270000.0,272500.0,284900.0,279500.0,285000.0,292242.0,292000.0,290000.0,287000.0,295000.0,295000.0,295000.0,290000.0,295000.0,303000.0,310000.0,310750.0,318000.0,325000.0,330000.0,330000.0,330000.0,330000.0,330000.0,340000.0
394347,9,"Atlanta, GA",Msa,GA,182000.0,186000.0,187000.0,189500.0,195000.0,194900.0,186500.0,175500.0,176000.0,168000.0,165500.0,164500.0,153687.0,158000.0,156600.0,159900.0,168500.0,174000.0,165000.0,158000.0,161000.0,155000.0,156000.0,142000.0,133150.0,140000.0,152500.0,156000.0,151350.0,151550.0,142000.0,140000.0,134900.0,134900.0,142250.0,141450.0,123750.0,125000.0,130000.0,130000.0,140000.0,145000.0,151569.0,143450.0,142000.0,140000.0,135741.0,130000.0,135000.0,147000.0,159500.0,167920.0,171500.0,171000.0,165000.0,160000.0,154525.0,160000.0,166700.0,151567.0,170030.0,180000.0,184200.0,196000.0,200000.0,200000.0,190200.0,182000.0,180000.0,180000.0,190136.0,179900.0,180000.0,191550.0,195000.0,206750.0,209340.0,203700.0,199000.0,192350.0,187500.0,190000.0,195808.0,186273.0,193000.0,198000.0,205000.0,218000.0,215531.0,215000.0,203825.0,200000.0,195290.0,202000.0,210815.0,197000.0,200000.0,208000.0,216000.0,219538.0,219900.0,218500.0,208900.0,205000.0,205000.0,210000.0,217500.0,205000.0,210000.0,220000.0,220900.0,225000.0,230850.0,227000.0,222000.0,220110.0,220000.0,223000.0,233600.0,221000.0,227895.0,237000.0,240000.0,246900.0,250000.0,243000.0,238000.0,245386.0,240418.0,240000.0,244990.0,239900.0,240000.0,249900.0,251000.0,260000.0,265000.0,262000.0,255000.0,255000.0,251370.0,255350.0,260000.0,247350.0,260000.0,269000.0,275000.0,265000.0,272900.0,280000.0,285000.0,284900.0,285000.0,285000.0,285000.0,280000.0
394404,10,"Boston, MA",Msa,MA,318000.0,335000.0,337500.0,349305.0,363000.0,352000.0,355000.0,325000.0,322750.0,320000.0,310000.0,309900.0,300000.0,295000.0,310000.0,315000.0,335000.0,335000.0,332427.0,315000.0,300000.0,299950.0,325000.0,320000.0,306000.0,312500.0,318000.0,324200.0,358900.0,365000.0,360750.0,330000.0,320000.0,332600.0,325000.0,317000.0,299000.0,310000.0,325000.0,339000.0,355250.0,358950.0,350000.0,336000.0,305000.0,323750.0,310000.0,300000.0,295000.0,313250.0,323250.0,340000.0,372500.0,359000.0,349000.0,324950.0,320000.0,337000.0,331950.0,314000.0,312000.0,318000.0,340000.0,352500.0,375465.0,370000.0,370000.0,350000.0,347000.0,350000.0,353250.0,355900.0,330000.0,347250.0,350000.0,367000.0,395000.0,385000.0,381000.0,355000.0,350000.0,359000.0,370000.0,368000.0,348000.0,355000.0,370000.0,383650.0,400000.0,400000.0,399900.0,365000.0,362767.0,381000.0,374500.0,375000.0,348150.0,370000.0,390000.0,400000.0,423000.0,420000.0,410000.0,394684.0,379000.0,400000.0,395500.0,400000.0,385000.0,410000.0,410000.0,425000.0,442000.0,438000.0,430000.0,416000.0,412500.0,424967.0,425000.0,417000.0,419000.0,437700.0,452000.0,455000.0,480000.0,475000.0,465000.0,435000.0,435000.0,445000.0,425000.0,442500.0,430000.0,435000.0,449950.0,476000.0,485000.0,480000.0,476500.0,450000.0,450000.0,450000.0,459900.0,460000.0,460000.0,483000.0,500000.0,495000.0,510000.0,520000.0,530000.0,525000.0,509000.0,508000.0,512500.0,505000.0
395057,11,"San Francisco, CA",Msa,CA,580000.0,574250.0,578380.0,570000.0,540000.0,540000.0,500000.0,454000.0,435000.0,399000.0,371000.0,329000.0,340000.0,342000.0,370000.0,410000.0,432500.0,429000.0,421500.0,430000.0,424000.0,425000.0,415000.0,375000.0,385000.0,412000.0,420000.0,451250.0,455000.0,459000.0,445000.0,435000.0,428750.0,422250.0,405000.0,360000.0,369450.0,408000.0,399000.0,415000.0,425000.0,406750.0,402500.0,393000.0,375000.0,380000.0,361750.0,330000.0,340000.0,380000.0,414000.0,450000.0,462000.0,460000.0,435000.0,437000.0,445000.0,465000.0,455000.0,409500.0,430500.0,500000.0,564000.0,585000.0,605000.0,591250.0,560000.0,550000.0,565800.0,562000.0,540000.0,530000.0,545000.0,595000.0,625000.0,625000.0,635000.0,634000.0,633750.0,610000.0,620000.0,610000.0,592000.0,575000.0,597250.0,650000.0,665000.0,679000.0,675000.0,661000.0,650000.0,638000.0,642000.0,672000.0,655000.0,632000.0,650000.0,652750.0,701000.0,725000.0,745000.0,720500.0,685000.0,665500.0,700000.0,701000.0,680000.0,640000.0,689000.0,732750.0,780000.0,769000.0,775000.0,760000.0,750000.0,740000.0,780000.0,789500.0,750000.0,705000.0,766000.0,825000.0,848000.0,856000.0,870000.0,830000.0,800000.0,782500.0,825000.0,800000.0,769000.0,710500.0,765000.0,790000.0,830000.0,850000.0,845000.0,800000.0,782250.0,777500.0,816500.0,800000.0,785000.0,750000.0,760000.0,825000.0,835000.0,825000.0,858000.0,895000.0,905000.0,900000.0,900000.0,910000.0,885000.0,860000.0
394532,12,"Detroit, MI",Msa,MI,133000.0,135000.0,138000.0,132950.0,139000.0,142000.0,140000.0,139900.0,133500.0,125000.0,125000.0,118500.0,110500.0,110000.0,104500.0,110000.0,110000.0,114000.0,117000.0,116800.0,110260.0,106000.0,114950.0,109000.0,99000.0,105000.0,109000.0,110000.0,110000.0,115000.0,105000.0,108500.0,103700.0,100000.0,100000.0,97450.0,90000.0,90000.0,95000.0,99000.0,107063.0,110000.0,115000.0,115000.0,108250.0,105000.0,100000.0,97000.0,88000.0,95000.0,100000.0,110000.0,119700.0,124000.0,129000.0,123500.0,121250.0,120000.0,123000.0,115000.0,112500.0,119000.0,124000.0,130750.0,139900.0,149900.0,151500.0,147000.0,144330.0,140000.0,142000.0,137900.0,134900.0,136683.0,145500.0,150000.0,155000.0,159100.0,160000.0,155000.0,151000.0,148000.0,146000.0,145000.0,135000.0,146000.0,150000.0,162000.0,164988.0,165500.0,170000.0,162300.0,155000.0,151000.0,155000.0,150000.0,144000.0,153400.0,160000.0,169900.0,175000.0,177500.0,174951.0,169000.0,170000.0,164900.0,168000.0,157500.0,155000.0,161000.0,176000.0,178500.0,187000.0,184900.0,184500.0,175000.0,180000.0,172000.0,175500.0,165000.0,165000.0,175000.0,175000.0,189000.0,194900.0,191000.0,191875.0,182000.0,180000.0,178000.0,176000.0,167000.0,172000.0,180000.0,179000.0,198575.0,200000.0,200000.0,200000.0,200000.0,190000.0,189900.0,185000.0,180000.0,180000.0,195000.0,205000.0,192250.0,207500.0,223000.0,215000.0,221000.0,210000.0,209900.0,212000.0,210000.0
395025,13,"Riverside, CA",Msa,CA,330000.0,315000.0,306000.0,305000.0,299000.0,282500.0,267818.0,264700.0,260000.0,249000.0,245000.0,220000.0,225000.0,228000.0,220000.0,210000.0,220000.0,212500.0,210000.0,204500.0,215000.0,220000.0,215000.0,208000.0,208000.0,215000.0,200000.0,214000.0,215000.0,209000.0,201000.0,205000.0,200000.0,205000.0,204000.0,200000.0,200000.0,203000.0,199000.0,201000.0,200000.0,196250.0,195000.0,195000.0,192250.0,195000.0,190750.0,189250.0,195000.0,202000.0,200000.0,205000.0,205000.0,206000.0,193000.0,205000.0,210000.0,221000.0,225000.0,220000.0,223000.0,237500.0,242000.0,248000.0,255000.0,257000.0,254500.0,260000.0,261000.0,260500.0,272000.0,265000.0,269750.0,275000.0,275000.0,283000.0,285000.0,280000.0,279500.0,276000.0,279000.0,293000.0,290000.0,272000.0,295000.0,295000.0,296500.0,300000.0,305000.0,305000.0,300000.0,302500.0,300000.0,305000.0,310000.0,300000.0,307500.0,319000.0,319000.0,322000.0,320000.0,325000.0,322000.0,327000.0,320000.0,325000.0,335000.0,320000.0,330000.0,339000.0,342000.0,340500.0,350000.0,350000.0,349000.0,348000.0,345750.0,350000.0,355000.0,353000.0,366000.0,363000.0,365000.0,370000.0,370000.0,370000.0,364000.0,370000.0,365000.0,370000.0,365000.0,360000.0,368000.0,370000.0,371500.0,370000.0,372500.0,375000.0,373750.0,375000.0,375000.0,375000.0,382500.0,380000.0,390000.0,393000.0,387000.0,395000.0,404163.0,410000.0,419000.0,429000.0,430000.0,430000.0,435000.0,440000.0
394976,14,"Phoenix, AZ",Msa,AZ,226610.0,225000.0,226000.0,225000.0,225000.0,215000.0,212000.0,201724.0,202500.0,195326.0,184828.0,173882.0,173747.0,169900.0,165000.0,165000.0,164000.0,160000.0,155000.0,155000.0,152001.0,155982.0,150000.0,147200.0,148000.0,149900.0,150000.0,150000.0,150000.0,145000.0,140000.0,143000.0,142850.0,140000.0,140000.0,135000.0,135000.0,133800.0,133800.0,129000.0,130000.0,128000.0,128000.0,130000.0,126000.0,132500.0,135000.0,134488.0,135000.0,144000.0,150000.0,158325.0,160000.0,160000.0,164050.0,165000.0,169000.0,172000.0,175000.0,171800.0,175000.0,185000.0,185000.0,192000.0,196634.0,199000.0,195000.0,199900.0,201450.0,200000.0,204000.0,199500.0,198000.0,204600.0,203000.0,205000.0,211000.0,208500.0,211000.0,205041.0,209225.0,206200.0,215000.0,209900.0,210090.0,212925.0,212750.0,222000.0,224651.0,221000.0,222000.0,225000.0,225000.0,227500.0,231700.0,224900.0,229500.0,229555.0,232161.0,238000.0,240000.0,235000.0,240000.0,245000.0,242500.0,244752.0,245000.0,238500.0,244974.0,245000.0,244900.0,250990.0,256000.0,252900.0,255000.0,255000.0,257300.0,259000.0,259900.0,257061.0,266000.0,265000.0,262000.0,273000.0,275000.0,274850.0,273818.0,275000.0,275000.0,276896.0,279894.0,275000.0,275070.0,278000.0,282000.0,290000.0,289000.0,289000.0,292500.0,293900.0,298000.0,295395.0,300000.0,298000.0,300995.0,305000.0,302500.0,300000.0,310000.0,317990.0,325000.0,330000.0,337000.0,335000.0,335000.0,345000.0
395078,15,"Seattle, WA",Msa,WA,351000.0,345000.0,350000.0,350000.0,350000.0,347500.0,340230.0,325255.0,330088.0,320280.0,330000.0,325000.0,315140.0,314390.0,316825.0,319970.0,325000.0,319500.0,309950.0,310000.0,306250.0,299000.0,313000.0,305640.0,304995.0,309000.0,305000.0,312166.0,300000.0,325000.0,309000.0,305000.0,299000.0,300000.0,305893.0,285000.0,295000.0,299390.0,295000.0,289258.0,299590.0,283000.0,285000.0,275000.0,265000.0,270000.0,268000.0,250000.0,260000.0,275000.0,290000.0,294500.0,300000.0,300000.0,292750.0,295000.0,290280.0,293000.0,290000.0,269000.0,290280.0,299993.0,310278.0,325000.0,325204.0,335280.0,330000.0,325230.0,325000.0,319747.0,319140.0,305000.0,314950.0,318030.0,329719.0,331519.0,345719.0,341219.0,338000.0,335000.0,331750.0,335000.0,333833.0,329950.0,334000.0,350000.0,354500.0,360000.0,372250.0,360000.0,369714.0,355000.0,358485.0,356500.0,355000.0,355000.0,355719.0,370000.0,375000.0,394000.0,400000.0,400000.0,400000.0,392500.0,390881.0,400860.0,404733.0,381610.0,400000.0,410989.0,434719.0,440260.0,450000.0,442900.0,442969.0,444900.0,440803.0,445000.0,457854.0,433000.0,464729.0,475000.0,499719.0,494500.0,491000.0,483950.0,470000.0,465000.0,460000.0,466000.0,465000.0,448500.0,479000.0,495966.0,492970.0,514450.0,504950.0,490000.0,490000.0,480000.0,487100.0,483239.0,500000.0,480000.0,503000.0,524973.0,525000.0,505000.0,536003.0,545374.0,554995.0,569775.0,560000.0,559000.0,540000.0,550000.0
