RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
394952,66,"Ventura, CA",Msa,CA,15000.0,10100.0,14995.0,14000.0,12000.0,12000.0,14100.0,12099.5,12000.0,10001.0,10000.0,10000.0,11000.0,13250.0,10995.0,11000.0,10900.0,12500.0,14000.0,14000.0,11000.0,12950.0,11000.0,14000.0,15001.0,20000.0,16000.0,15000.0,14400.0,14000.0,16000.0,19800.0,24000.0,19100.0,20000.0,20125.0,20000.0,25000.5
394318,67,"Allentown, PA",Msa,PA,5900.0,6000.0,5900.0,7000.0,6100.0,7000.0,7600.0,7004.5,6500.0,7000.0,7000.0,6000.0,6000.0,7000.0,7000.0,7500.0,9000.0,8000.0,9100.0,6000.0,8000.0,6000.0,8000.0,6000.0,6000.0,8000.0,8000.0,8000.0,9000.0,10000.0,9800.0,10000.0,10000.0,10000.0,9350.0,7500.0,10000.0,10000.0
394561,68,"El Paso, TX",Msa,TX,4900.0,4525.0,4100.0,4500.0,4950.0,4824.0,4025.5,4501.0,4500.5,4900.0,4950.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4900.0,5000.0,4900.0,5000.0,5000.0,5000.0,5000.0,5000.0,5050.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
394367,69,"Baton Rouge, LA",Msa,LA,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4900.0,4000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5905.0
394521,70,"Dayton, OH",Msa,OH,5000.0,4100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4900.0,4000.0,3000.0,3500.0,4900.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0
394843,71,"McAllen, TX",Msa,TX,5900.0,5000.0,5000.0,5100.0,5399.5,5100.0,5000.0,5000.0,5100.0,5100.0,5000.0,5000.0,5400.0,5000.0,5900.0,6900.0,5000.0,5449.5,6000.0,5500.0,7000.0,5900.0,5100.0,5500.0,5100.0,6000.0,6000.0,5900.0,5000.0,5099.0,5100.0,5500.0,5900.0,5100.0,6800.0,5100.0,6000.0,5000.0
394486,72,"Columbia, SC",Msa,SC,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4550.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
394648,73,"Greensboro, NC",Msa,NC,5000.0,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5450.0,5000.0,5099.0,5025.5,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4850.0,5100.0,5126.5,6000.0,5300.0,5001.0,5000.0,5100.0,5050.0,5000.0,5000.0
394304,74,"Akron, OH",Msa,OH,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5200.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5900.0,6000.0,5499.0,6000.0,5900.0,5400.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6950.0,5950.0,6550.0,9000.5,5500.0,6100.0,5100.0,5000.0,5000.0,5000.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,9100.0,9600.0,9950.0,9001.0,9000.0,8900.0,9500.0,7000.0,6900.0,7900.0,7000.0,8950.0,10000.0,9900.0,9600.0,9100.0,8400.0,7400.0,7600.0,7000.0,5900.0,7000.0,6000.0,8000.0,9000.0,10000.0,7900.0,6000.0,5100.0,5638.0,7500.0,7250.0,6000.0,6765.0,6000.0,8050.0,8000.0,10000.0
