RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
394902,37,"Nashville, TN",Msa,TN,2718.0,3017.0,4135.0,3932.0,3633.0,4486.0,4777.0,4504.0,3519.0,3818.0,3519.0,2850.0,3387.0,3316.0,3827.0,4671.0,4900.0,3668.0,6862.0,4627.0,3598.0,4803.0,3167.0,2833.0,3009.0,2481.0,3088.0,3070.0,3739.0,3352.0,3440.0,3140.0,4011.0,3572.0,2912.0,2762.0,2765.0,2138.0
394714,40,"Jacksonville, FL",Msa,FL,"","","","","","","","","","","","","","","","","","","",3651.0,3004.0,3312.0,2871.0,2409.0,3383.0,3533.0,3700.0,2823.0,4259.0,4548.0,4602.0,4442.0,4374.0,4290.0,3574.0,3234.0,3264.0,2879.0
394669,44,"Hartford, CT",Msa,CT,1557.0,1237.0,1396.0,1666.0,1889.0,1711.0,1612.0,1562.0,1265.0,1410.0,1148.0,847.0,969.0,1205.0,1620.0,2013.0,2099.0,1843.0,1759.0,1679.0,1460.0,1565.0,1242.0,936.0,1294.0,1502.0,1740.0,1176.0,1916.0,2361.0,2324.0,2209.0,2251.0,2291.0,1690.0,1271.0,1281.0,1305.0
394910,46,"New Orleans, LA",Msa,LA,885.0,949.0,1193.0,1233.0,1307.0,1301.0,1253.0,1014.0,758.0,858.0,702.0,556.0,756.0,862.0,1080.0,1216.0,1198.0,1205.0,1043.0,1168.0,973.0,868.0,747.0,664.0,835.0,858.0,983.0,765.0,1125.0,1289.0,1313.0,1236.0,1089.0,1054.0,936.0,837.0,837.0,805.0
394425,47,"Buffalo, NY",Msa,NY,736.0,772.0,977.0,956.0,1281.0,1189.0,1300.0,1195.0,917.0,1081.0,779.0,536.0,740.0,754.0,1021.0,1101.0,1215.0,1247.0,1274.0,1166.0,1061.0,1021.0,815.0,586.0,800.0,823.0,834.0,426.0,832.0,1379.0,1348.0,1416.0,1284.0,1162.0,839.0,639.0,"",""
395012,48,"Raleigh, NC",Msa,NC,1092.0,1388.0,1548.0,1676.0,1888.0,1775.0,1736.0,1692.0,1171.0,1390.0,1195.0,862.0,1328.0,1512.0,1840.0,1888.0,2037.0,2217.0,1951.0,1827.0,1741.0,1777.0,1555.0,1138.0,1629.0,1711.0,1971.0,1593.0,2231.0,2268.0,2086.0,2185.0,1935.0,1932.0,1610.0,1253.0,"",""
394388,49,"Birmingham, AL",Msa,AL,1267.0,1534.0,1896.0,2019.0,1978.0,1931.0,1830.0,1771.0,1354.0,1500.0,1207.0,929.0,1392.0,1598.0,2093.0,2214.0,2177.0,2083.0,1991.0,1921.0,1716.0,1654.0,1264.0,1135.0,1609.0,1683.0,2113.0,1836.0,2344.0,2584.0,2597.0,2616.0,2477.0,2291.0,2001.0,1620.0,1631.0,1609.0
395031,51,"Rochester, NY",Msa,NY,566.0,617.0,877.0,992.0,1093.0,1101.0,1089.0,986.0,882.0,930.0,684.0,548.0,629.0,669.0,889.0,1130.0,1156.0,1208.0,1177.0,1028.0,969.0,989.0,670.0,612.0,701.0,767.0,898.0,554.0,994.0,1455.0,1409.0,1451.0,1388.0,1262.0,1004.0,654.0,"",""
395167,53,"Tucson, AZ",Msa,AZ,2596.0,2701.0,3048.0,2796.0,2936.0,2670.0,2467.0,2710.0,2047.0,2009.0,1683.0,1257.0,1886.0,1996.0,3048.0,2495.0,2350.0,2152.0,2126.0,1996.0,1772.0,1856.0,1648.0,1413.0,2049.0,2153.0,2231.0,1833.0,2387.0,2384.0,2210.0,2269.0,2358.0,2274.0,2182.0,1815.0,1820.0,1667.0
395238,57,"Worcester, MA",Msa,MA,559.0,568.0,819.0,945.0,1160.0,1045.0,963.0,980.0,795.0,901.0,640.0,486.0,574.0,604.0,881.0,1018.0,1084.0,1098.0,978.0,913.0,894.0,918.0,688.0,479.0,616.0,670.0,871.0,575.0,854.0,1084.0,912.0,981.0,979.0,884.0,704.0,502.0,"",""
394753,64,"Knoxville, TN",Msa,TN,982.0,1041.0,1221.0,1355.0,1401.0,1346.0,1469.0,1384.0,1087.0,1057.0,917.0,694.0,932.0,995.0,1244.0,1344.0,1286.0,1452.0,1406.0,1366.0,1302.0,1181.0,1087.0,815.0,1150.0,1135.0,1251.0,1169.0,1543.0,1621.0,1500.0,1474.0,1432.0,1397.0,1340.0,1035.0,1218.0,1238.0
394653,65,"Greenville, SC",Msa,SC,1485.0,1474.0,1876.0,1888.0,1988.0,1735.0,1860.0,1915.0,1446.0,1672.0,1334.0,958.0,1609.0,1721.0,2117.0,2345.0,2510.0,2166.0,2421.0,2186.0,1974.0,1907.0,1786.0,1305.0,1854.0,1937.0,2017.0,2058.0,2498.0,2516.0,2641.0,2543.0,2427.0,2337.0,1929.0,1668.0,"",""
394952,66,"Ventura, CA",Msa,CA,585.0,608.0,764.0,724.0,836.0,798.0,822.0,801.0,682.0,678.0,521.0,474.0,601.0,652.0,807.0,825.0,959.0,834.0,919.0,876.0,758.0,686.0,603.0,474.0,612.0,693.0,611.0,374.0,701.0,946.0,1024.0,943.0,823.0,991.0,744.0,640.0,"",""
394521,70,"Dayton, OH",Msa,OH,541.0,662.0,837.0,823.0,962.0,937.0,976.0,859.0,769.0,763.0,580.0,510.0,589.0,598.0,1106.0,1151.0,1082.0,1232.0,1248.0,1162.0,1051.0,995.0,887.0,661.0,941.0,963.0,1065.0,938.0,1190.0,1259.0,1295.0,1311.0,1263.0,1238.0,1058.0,793.0,942.0,804.0
394648,73,"Greensboro, NC",Msa,NC,"","","","","","","","","",711.0,635.0,537.0,729.0,793.0,913.0,928.0,990.0,914.0,939.0,908.0,894.0,795.0,678.0,559.0,736.0,759.0,858.0,671.0,981.0,1036.0,980.0,992.0,976.0,912.0,781.0,695.0,787.0,717.0
394304,74,"Akron, OH",Msa,OH,987.0,1022.0,1460.0,1541.0,1747.0,1737.0,1857.0,1734.0,1361.0,1324.0,1292.0,796.0,1032.0,1093.0,1477.0,1561.0,1586.0,1603.0,1760.0,1591.0,1485.0,1374.0,1048.0,1176.0,1275.0,1254.0,1554.0,1314.0,1664.0,1983.0,2056.0,2116.0,2471.0,1988.0,1715.0,1215.0,1217.0,713.0
395134,77,"Stockton, CA",Msa,CA,540.0,533.0,703.0,638.0,767.0,729.0,754.0,791.0,631.0,634.0,568.0,426.0,525.0,587.0,707.0,764.0,808.0,706.0,856.0,777.0,701.0,732.0,561.0,489.0,607.0,638.0,653.0,448.0,679.0,849.0,814.0,803.0,848.0,778.0,652.0,522.0,"",""
394457,78,"Charleston, SC",Msa,SC,1431.0,1580.0,1974.0,1885.0,2007.0,1970.0,1759.0,1708.0,1100.0,1488.0,1270.0,969.0,1484.0,1688.0,2057.0,2096.0,2181.0,1952.0,2034.0,1793.0,1396.0,1755.0,1334.0,1112.0,1654.0,1939.0,1924.0,1591.0,2365.0,2557.0,2468.0,2522.0,2080.0,2158.0,1823.0,1532.0,"",""
394484,80,"Colorado Springs, CO",Msa,CO,1543.0,1202.0,1316.0,1585.0,1749.0,1574.0,1640.0,1643.0,1327.0,1363.0,1196.0,1002.0,1324.0,1108.0,1341.0,1441.0,1549.0,1718.0,1560.0,1513.0,1313.0,1349.0,874.0,852.0,938.0,860.0,971.0,658.0,1094.0,1046.0,999.0,1024.0,1402.0,1349.0,963.0,766.0,"",""
395115,83,"Springfield, MA",Msa,MA,279.0,342.0,477.0,558.0,628.0,608.0,587.0,531.0,477.0,547.0,387.0,280.0,336.0,371.0,538.0,614.0,669.0,601.0,603.0,593.0,517.0,505.0,418.0,277.0,322.0,422.0,500.0,336.0,507.0,575.0,574.0,546.0,552.0,546.0,433.0,338.0,"",""
395160,86,"Toledo, OH",Msa,OH,504.0,591.0,846.0,766.0,869.0,766.0,815.0,792.0,666.0,641.0,529.0,382.0,510.0,551.0,763.0,913.0,939.0,804.0,837.0,759.0,659.0,718.0,571.0,427.0,586.0,651.0,708.0,593.0,842.0,950.0,885.0,946.0,928.0,825.0,669.0,502.0,589.0,596.0
394666,96,"Harrisburg, PA",Msa,PA,514.0,670.0,847.0,789.0,1150.0,923.0,905.0,873.0,684.0,803.0,600.0,458.0,578.0,586.0,779.0,821.0,909.0,881.0,817.0,847.0,737.0,674.0,632.0,490.0,594.0,576.0,610.0,279.0,550.0,787.0,680.0,600.0,714.0,723.0,558.0,437.0,"",""
394602,159,"Fort Collins, CO",Msa,CO,"","","","","","","","","","","","","","","","",967.0,666.0,659.0,603.0,478.0,483.0,411.0,268.0,431.0,495.0,549.0,323.0,727.0,807.0,811.0,774.0,535.0,471.0,344.0,300.0,358.0,194.0
