"","date","Division","Division_num","POP_ESTIMATE_2019_log","Median_Household_Income_2019_log","median_listing_price_log","total_listing_count_log","deaths_per_1000_log","county_land_area_log","median_listing_price_clas"
"3492",2020-06-30,"East North Central",1,11.6809959559943,10.9927395029379,12.4149144121335,5.67675380226828,-0.989051043093926,5.93020065850407,3
"3493",2020-07-31,"East North Central",1,11.6809959559943,10.9927395029379,12.3893937026572,5.71702770140622,-0.966578187241866,5.93020065850407,3
"3494",2020-08-31,"East North Central",1,11.6809959559943,10.9927395029379,12.3879774488278,5.64190707093811,-0.821996958430758,5.93020065850407,3
"3495",2020-09-30,"East North Central",1,11.6809959559943,10.9927395029379,12.3879774488278,5.57972982598622,-0.695703233106466,5.93020065850407,3
"3496",2020-10-31,"East North Central",1,11.6809959559943,10.9927395029379,12.3879774488278,5.51745289646471,-0.539134172414927,5.93020065850407,3
"3497",2020-11-30,"East North Central",1,11.6809959559943,10.9927395029379,12.3879774488278,5.51745289646471,-0.342423878168871,5.93020065850407,3
"3498",2020-12-31,"East North Central",1,11.6809959559943,10.9927395029379,12.4088093870667,5.37527840768417,0.0470408885928506,5.93020065850407,3
"3499",2021-01-31,"East North Central",1,11.6809959559943,10.9927395029379,12.4908755772311,5.30330490805908,0.326625750812011,5.93020065850407,3
"3500",2021-02-28,"East North Central",1,11.6809959559943,10.9927395029379,12.4983690555327,5.11198778835654,0.425256354253638,5.93020065850407,3
"3501",2020-01-31,"East North Central",1,10.8088791035413,11.1753666382237,12.2669419432934,5.60947179518496,0,5.7271082999597,3
"3502",2020-02-29,"East North Central",1,10.8088791035413,11.1753666382237,12.3863086958331,5.4380793089232,0,5.7271082999597,3
"3503",2020-03-31,"East North Central",1,10.8088791035413,11.1753666382237,12.4086052429403,5.36129216570943,-3.90112382455914,5.7271082999597,3
"3504",2020-04-30,"East North Central",1,10.8088791035413,11.1753666382237,12.4187617389405,5.30330490805908,-2.10936435533109,5.7271082999597,3
"3505",2020-05-31,"East North Central",1,10.8088791035413,11.1753666382237,12.5058067990061,5.12989871492307,-0.856601386835723,5.7271082999597,3
"3506",2020-06-30,"East North Central",1,10.8088791035413,11.1753666382237,12.4966879119594,4.99721227376411,-0.765629608629995,5.7271082999597,3
"3507",2020-07-31,"East North Central",1,10.8088791035413,11.1753666382237,12.4818086469636,5.01727983681492,-0.533827994572671,5.7271082999597,3
