RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
394640,52,"Grand Rapids, MI",Msa,MI,245272.0,249985.0,259940.0,270184.0,283746.0,288555.0,288459.0,288459.0,283746.0,274128.0,274032.0,274609.0,278841.0,278841.0,278841.0,287594.0,296154.0,302983.0,302887.0,298078.0,294230.0,288459.0,286632.0,278841.0,278841.0,278841.0,287594.0,293269.0,302983.0,307696.0,307696.0,307696.0,312506.0,307696.0,307696.0,309900.0,314900.0,319700.0,324500.0,338000.0
395167,53,"Tucson, AZ",Msa,AZ,259900.0,259000.0,262000.0,270000.0,275000.0,279950.0,284999.0,279000.0,279900.0,280000.0,284900.0,279900.0,279000.0,279000.0,279999.0,285000.0,296000.0,299000.0,299900.0,295000.0,291160.0,290000.0,293660.0,293000.0,292500.0,289900.0,295000.0,299900.0,300000.0,298000.0,305000.0,325000.0,329900.0,335000.0,320000.0,315000.0,324900.0,325000.0,333090.0,349950.0
753924,54,"Urban Honolulu, HI",Msa,HI,645063.0,653984.0,655942.0,645172.0,634403.0,636361.0,645172.0,655942.0,655942.0,660837.0,660837.0,654963.0,660837.0,660837.0,670627.0,660739.0,660837.0,655942.0,655942.0,660837.0,660837.0,655942.0,645172.0,636361.0,636046.0,635382.0,626571.0,626571.0,616781.0,602096.0,587410.0,606991.0,611886.0,597201.0,577620.0,582515.0,586431.0,599159.0,"",""
395169,55,"Tulsa, OK",Msa,OK,193141.0,192203.0,192296.0,196987.0,204491.0,208149.0,206367.0,206367.0,206367.0,206273.0,205897.0,206273.0,206273.0,206273.0,207139.0,214809.0,224190.0,229818.0,234507.0,233570.0,234039.0,232163.0,234508.0,239104.0,239198.0,239104.0,234414.0,239104.0,248578.0,253175.0,262649.0,276626.0,277564.0,276719.0,276719.0,279900.0,276790.0,275000.0,277173.0,280000.0
394619,56,"Fresno, CA",Msa,CA,332253.0,332355.0,329287.0,326117.0,332355.0,337366.0,337468.0,342479.0,337468.0,332355.0,332304.0,332253.0,326730.0,322129.0,319061.0,322129.0,328264.0,342581.0,355589.0,360989.0,368045.0,357818.0,356898.0,352450.0,344974.0,347693.0,350041.0,352807.0,363034.0,357919.0,370560.0,383486.0,388600.0,388600.0,388600.0,386186.0,389612.0,383486.0,385000.0,385000.0
395238,57,"Worcester, MA",Msa,MA,277020.0,276924.0,281796.0,286477.0,296029.0,310453.0,318955.0,315228.0,316185.0,314274.0,310358.0,305581.0,304722.0,296125.0,299946.0,310453.0,325976.0,339970.0,343887.0,348663.0,342931.0,334239.0,333379.0,333379.0,329558.0,329558.0,332328.0,334334.0,358215.0,366812.0,372448.0,382096.0,382096.0,381141.0,381141.0,385000.0,389900.0,399000.0,"",""
394415,58,"Stamford, CT",Msa,CT,671095.0,666827.0,714305.0,777787.0,799126.0,788456.0,799126.0,788456.0,756449.0,745779.0,745779.0,745779.0,736177.0,736177.0,739911.0,746845.0,773519.0,777787.0,770319.0,745779.0,725508.0,703102.0,702889.0,713772.0,713772.0,709504.0,720173.0,741512.0,745779.0,745779.0,773519.0,799126.0,800187.0,794858.0,773519.0,767118.0,745779.0,746740.0,749000.0,839000.0
394312,59,"Albuquerque, NM",Msa,NM,252508.0,250446.0,252611.0,257663.0,264984.0,273232.0,277356.0,275294.0,267974.0,262921.0,257766.0,262818.0,262818.0,261890.0,262921.0,273129.0,278387.0,283543.0,284935.0,287775.0,287987.0,287786.0,287667.0,288595.0,287667.0,283543.0,293750.0,308288.0,309319.0,310969.0,329941.0,351954.0,356893.0,357769.0,355716.0,345407.0,340148.0,340242.0,342990.0,344876.0
394308,60,"Albany, NY",Msa,NY,233401.0,237419.0,244262.0,244370.0,248714.0,246542.0,248714.0,255231.0,259575.0,258489.0,255231.0,257403.0,260118.0,255231.0,255231.0,260118.0,265006.0,270436.0,271414.0,271414.0,276844.0,268807.0,260553.0,265983.0,265983.0,260553.0,260281.0,267069.0,271414.0,282166.0,292158.0,305191.0,314857.0,309535.0,"",295228.0,289954.0,288372.0,"",""
394938,61,"Omaha, NE",Msa,NE,274038.0,279112.0,284086.0,297711.0,304385.0,314636.0,313621.0,304486.0,304435.0,303471.0,296367.0,284593.0,284086.0,289262.0,294235.0,309459.0,329860.0,332905.0,329759.0,321740.0,320893.0,314569.0,302456.0,291292.0,289668.0,294235.0,299411.0,316798.0,321740.0,319710.0,329759.0,334859.0,332296.0,329860.0,321639.0,323352.0,319096.0,322075.0,323500.0,339900.0
394908,62,"New Haven, CT",Msa,CT,282441.0,282441.0,287778.0,298243.0,312893.0,323358.0,328590.0,329637.0,324300.0,313940.0,313835.0,312893.0,303475.0,298243.0,302429.0,308603.0,319062.0,329637.0,323358.0,319172.0,313835.0,308603.0,302952.0,303371.0,302429.0,298243.0,298138.0,302429.0,313835.0,313835.0,339997.0,344287.0,355694.0,345334.0,340101.0,334764.0,329532.0,313939.0,314900.0,320000.0
394357,63,"Bakersfield, CA",Msa,CA,246508.0,245655.0,244706.0,255140.0,262253.0,263464.0,265478.0,265478.0,260830.0,255993.0,251298.0,246603.0,245655.0,242715.0,241766.0,242288.0,250397.0,260830.0,260830.0,260830.0,264624.0,257985.0,255130.0,251251.0,251251.0,251251.0,255140.0,256088.0,264624.0,260830.0,260830.0,265383.0,270315.0,283594.0,286439.0,293932.0,284542.0,274109.0,275000.0,280000.0
394753,64,"Knoxville, TN",Msa,TN,267900.0,264900.0,260000.0,265900.0,275751.0,289900.0,294900.0,290000.0,284900.0,274900.0,270000.0,269000.0,264900.0,268500.0,260000.0,264900.0,279000.0,289900.0,299000.0,299900.0,300000.0,299900.0,297900.0,289900.0,279000.0,279000.0,278698.0,289900.0,299999.0,300000.0,315000.0,335000.0,348333.0,349000.0,330000.0,319900.0,303396.0,299900.0,309900.0,319900.0
394653,65,"Greenville, SC",Msa,SC,256067.0,256067.0,256067.0,260906.0,266068.0,274188.0,275042.0,277034.0,275042.0,272196.0,260906.0,259927.0,260811.0,256067.0,256067.0,262803.0,270393.0,279881.0,283676.0,275042.0,268989.0,265554.0,265092.0,265554.0,265259.0,260906.0,260906.0,274188.0,273815.0,270298.0,281778.0,289368.0,284624.0,288419.0,284894.0,285900.0,281330.0,275000.0,269990.0,276900.0
394952,66,"Ventura, CA",Msa,CA,777000.0,788000.0,774500.0,779000.0,779000.0,799000.0,760000.0,759000.0,750000.0,730000.0,699950.0,699900.0,689950.0,680000.0,695000.0,699000.0,709000.0,729000.0,739000.0,749900.0,759950.0,775000.0,789000.0,789515.0,774950.0,779000.0,795000.0,815000.0,830000.0,785000.0,799000.0,845500.0,859000.0,869900.0,874900.0,869500.0,849000.0,875000.0,"",""
394318,67,"Allentown, PA",Msa,PA,231789.0,228181.0,221586.0,228800.0,239106.0,244260.0,247248.0,247351.0,247351.0,242198.0,236942.0,236942.0,231892.0,231789.0,226739.0,236942.0,247248.0,252505.0,256627.0,257658.0,262708.0,257555.0,252505.0,252402.0,247350.0,247248.0,247248.0,257555.0,273117.0,267964.0,277240.0,283321.0,293627.0,296719.0,293730.0,300944.0,293730.0,297852.0,299900.0,319900.0
394561,68,"El Paso, TX",Msa,TX,183535.0,183546.0,182460.0,184089.0,184361.0,184578.0,185718.0,189541.0,191094.0,193266.0,192180.0,192180.0,193321.0,195493.0,200380.0,202498.0,203638.0,206299.0,208786.0,208499.0,206299.0,206245.0,206353.0,206354.0,210644.0,206343.0,206354.0,206299.0,206352.0,205267.0,209069.0,212273.0,216128.0,217106.0,217160.0,218185.0,"",230532.0,231950.0,230450.0
394367,69,"Baton Rouge, LA",Msa,LA,232150.0,230000.0,229900.0,234900.0,239000.0,244900.0,249900.0,249999.0,245000.0,243500.0,243000.0,239900.0,240000.0,239900.0,239999.0,243950.0,246900.0,253078.0,259000.0,255000.0,250000.0,247900.0,244900.0,243500.0,241900.0,240000.0,239900.0,244805.0,249900.0,249000.0,250000.0,259900.0,262900.0,267650.0,271820.0,272500.0,269500.0,269900.0,268990.0,274900.0
394521,70,"Dayton, OH",Msa,OH,143347.0,132721.0,132827.0,136971.0,144250.0,148660.0,153017.0,159286.0,164599.0,159286.0,153973.0,153973.0,151848.0,148660.0,153936.0,153973.0,164599.0,169913.0,176926.0,185852.0,196478.0,191165.0,180539.0,177445.0,177441.0,172038.0,173207.0,185852.0,207210.0,210292.0,218357.0,223043.0,212417.0,211036.0,212417.0,214900.0,207990.0,200000.0,205990.0,209900.0
394843,71,"McAllen, TX",Msa,TX,195000.0,190000.0,192000.0,189999.0,189900.0,195000.0,194500.0,195000.0,195000.0,195000.0,198000.0,192000.0,190000.0,189900.0,190000.0,198000.0,199500.0,204000.0,207238.0,209006.0,205000.0,200000.0,199900.0,200000.0,200000.0,200000.0,199500.0,199000.0,199000.0,199000.0,209000.0,216000.0,220000.0,220000.0,229000.0,234900.0,230990.0,225000.0,224900.0,232000.0
